"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"IOC","31-Dec-2018","31-Jan-2019","PE","127.5","1.1","1.2","1.1","1.2","1.2","1.2","3","13.51",".12","38500","3500","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","130","1.3","1.8","1.25","1.75","1.7","1.75","207","952.79","10.94","931000","80500","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","132.5","2.05","2.55","1.8","2.55","2.55","2.55","36","169.59","2.64","126000","98000","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","135","2.65","3.55","2.6","3.5","3.4","3.5","145","700.09","14.97","836500","17500","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","137.5","4","4.95","3.65","4.75","4.65","4.75","69","342.07","10","105000","63000","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","140","5","6.4","4.65","6.2","6.2","6.2","346","1765.31","69.91","1067500","-10500","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","142.5","0","0","0","5.25","5.25","9.6","0","0","0","3500","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","145","8.3","10","8","9.9","10","9.9","19","102.59","6.16","182000","3500","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","147.5","0","0","0","25.75","0","12.95","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","150","12.65","12.65","11.95","11.95","11.95","11.95","3","17.05","1.3","21000","-7000","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","152.5","0","0","0","28.85","0","16.75","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","155","0","0","0","20","20","18.8","0","0","0","7000","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","157.5","0","0","0","32.05","0","20.9","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","160","0","0","0","26","26","23.1","0","0","0","3500","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","162.5","0","0","0","35.4","0","25.3","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","165","0","0","0","37.15","0","27.6","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","167.5","0","0","0","38.9","0","29.95","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","170","0","0","0","35.5","35.5","32.3","0","0","0","17500","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","172.5","0","0","0","42.5","0","34.7","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","175","0","0","0","39","39","37.1","0","0","0","7000","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","177.5","0","0","0","46.2","0","39.5","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","180","0","0","0","48.1","0","41.95","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","182.5","0","0","0","50","0","44.4","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","185","0","0","0","46.9","47","46.85","0","0","0","10500","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","187.5","0","0","0","53.9","0","49.35","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","31-Jan-2019","PE","95","0","0","0","4.05","0","0.05","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","92.5","0","0","0","1.3","0","0.1","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","95","0","0","0","1.6","0","0.15","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","97.5","0","0","0","1.95","0","0.2","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","100","0","0","0","2.35","0","0.25","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","102.5","0","0","0","2.8","0","0.4","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","105","0","0","0","3.3","0","0.5","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","107.5","0","0","0","3.85","0","0.7","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","110","0","0","0","4.5","0","0.95","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","112.5","0","0","0","5.2","0","1.25","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","115","0","0","0","5.95","0","1.6","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","117.5","0","0","0","6.75","0","2.05","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","120","0","0","0","7.65","0","2.6","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","122.5","0","0","0","8.6","0","3.2","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","125","0","0","0","9.6","0","3.9","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","127.5","0","0","0","10.7","0","4.7","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","130","0","0","0","11.85","0","5.6","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","132.5","0","0","0","13.05","0","6.65","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","135","5","5","5","5","5","5","1","4.9",".18","3500","3500","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","137.5","0","0","0","15.7","0","8.95","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","140","0","0","0","17.1","0","10.3","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","142.5","0","0","0","18.55","0","11.7","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","145","0","0","0","20.05","0","13.25","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","147.5","0","0","0","21.65","0","14.85","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","150","0","0","0","23.25","0","16.55","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","152.5","0","0","0","24.9","0","18.3","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","155","0","0","0","26.65","0","20.15","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","157.5","0","0","0","28.4","0","22.1","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","160","0","0","0","30.25","0","24.1","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","162.5","0","0","0","32.1","0","26.1","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","165","0","0","0","34","0","28.2","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","167.5","0","0","0","35.95","0","30.35","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","170","0","0","0","37.9","0","32.55","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","172.5","0","0","0","39.9","0","34.8","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","175","0","0","0","41.95","0","37.05","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","177.5","0","0","0","44","0","39.35","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","180","0","0","0","46.1","0","41.65","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","182.5","0","0","0","48.2","0","44","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Feb-2019","PE","185","0","0","0","50.35","0","46.35","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","95","0","0","0","0.5","0","0.35","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","185","0","0","0","48.95","0","46.15","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","105","0","0","0","1.45","0","1.1","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","110","0","0","0","2.25","0","1.75","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","115","0","0","0","3.35","0","2.65","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","120","0","0","0","4.7","0","3.85","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","125","0","0","0","6.45","0","5.35","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","130","0","0","0","8.5","0","7.2","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","135","0","0","0","10.9","0","9.4","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","140","0","0","0","13.65","0","11.9","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","145","0","0","0","16.7","0","14.75","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","150","0","0","0","20","0","17.9","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","155","0","0","0","23.6","0","21.35","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","160","0","0","0","27.45","0","25.05","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","165","0","0","0","31.45","0","28.95","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","170","0","0","0","35.65","0","33.05","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","175","0","0","0","39.95","0","37.3","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","180","0","0","0","44.4","0","41.65","0","0","0","0","0","137.05"
"IOC","31-Dec-2018","28-Mar-2019","PE","100","0","0","0","0.9","0","0.65","0","0","0","0","0","137.05"
