"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","9500","0","0","0","173.2","0","142.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","9600","0","0","0","183.7","0","151.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","9700","0","0","0","194.65","0","161.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","9800","0","0","0","206.05","0","171.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","9900","0","0","0","217.85","0","182","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","10000","0","0","0","230.15","0","192.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","10100","0","0","0","242.85","0","204.25","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","10200","0","0","0","256","0","216.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","10300","0","0","0","269.65","0","228.35","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","10400","0","0","0","283.75","0","241.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","10500","0","0","0","298.3","0","254.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","10600","0","0","0","313.3","0","267.85","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","10700","0","0","0","328.85","0","281.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","10800","0","0","0","344.8","0","296.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","10900","0","0","0","361.3","0","311.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","11000","0","0","0","378.25","0","327.15","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","11100","0","0","0","396","0","343.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","11200","0","0","0","413.95","0","359.7","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","11300","0","0","0","432.35","0","376.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","11400","0","0","0","451.3","0","394.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","11500","0","0","0","470.7","0","412.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","11600","0","0","0","490.65","0","431.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","11700","0","0","0","511.1","0","450.15","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","11800","0","0","0","532.05","0","469.7","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","11900","0","0","0","553.5","0","489.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","12000","0","0","0","575.45","0","510.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","12100","0","0","0","597.95","0","531.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","12200","0","0","0","620.9","0","553.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","12300","0","0","0","644.4","0","575.15","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","12400","0","0","0","668.4","0","597.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","12500","0","0","0","692.95","0","621","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","12600","0","0","0","717.95","0","644.7","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","12700","0","0","0","743.5","0","668.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","12800","0","0","0","769.55","0","693.7","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","12900","0","0","0","796.15","0","718.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","13000","0","0","0","823.2","0","744.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","13100","0","0","0","850.35","0","771.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","13200","0","0","0","878.5","0","797.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Dec-2023","PE","13300","0","0","0","868.05","0","824.9","0","0","0","0","0","10862.55"
