Date,Open,High,Low,Close,Adj Close
2014-03-31,22423.140625,22467.210938,22253.779297,22386.269531,22386.269531
2014-04-01,22455.230469,22485.769531,22295.650391,22446.439453,22446.439453
2014-04-02,22550.580078,22592.099609,22473.460938,22551.490234,22551.490234
2014-04-03,22598.189453,22620.650391,22369.279297,22509.070313,22509.070313
2014-04-04,22522.460938,22525.210938,22339.400391,22359.5,22359.5
2014-04-07,22355.560547,22481.619141,22197.509766,22343.449219,22343.449219
2014-04-09,22389.210938,22740.039063,22379.949219,22702.339844,22702.339844
2014-04-10,22729.460938,22792.490234,22644.429688,22715.330078,22715.330078
2014-04-11,22642.050781,22679.179688,22526.890625,22628.960938,22628.960938
2014-04-15,22698.089844,22737.310547,22416.240234,22484.929688,22484.929688
2014-04-16,22486.730469,22533.609375,22247.390625,22277.230469,22277.230469
2014-04-17,22327.759766,22648.689453,22312.189453,22628.839844,22628.839844
2014-04-21,22644.75,22795.580078,22636.75,22764.830078,22764.830078
2014-04-22,22771.240234,22853.029297,22727.630859,22758.369141,22758.369141
2014-04-23,22783.650391,22912.519531,22780.130859,22876.539063,22876.539063
2014-04-24,null,null,null,null,null
2014-04-25,22892.5,22939.310547,22656.640625,22688.070313,22688.070313
2014-04-28,22717.589844,22721.359375,22597.189453,22631.609375,22631.609375
2014-04-29,22654.279297,22681.890625,22443.560547,22466.189453,22466.189453
2014-04-30,22517.630859,22680.460938,22284.960938,22417.800781,22417.800781
2014-05-02,22493.589844,22575.619141,22386.949219,22403.890625,22403.890625
2014-05-05,22412.800781,22592.029297,22354.449219,22445.119141,22445.119141
2014-05-06,22512.230469,22602.710938,22475.650391,22508.419922,22508.419922
2014-05-07,22488.960938,22532.820313,22286.259766,22323.900391,22323.900391
2014-05-08,22382.140625,22443.130859,22277.039063,22344.039063,22344.039063
2014-05-09,22374.980469,23048.490234,22317.179688,22994.230469,22994.230469
2014-05-12,23031.109375,23572.880859,23008.650391,23551,23551
2014-05-13,23729.779297,24068.939453,23729.25,23871.230469,23871.230469
2014-05-14,23897.880859,23964.669922,23753.359375,23815.119141,23815.119141
2014-05-15,23809.419922,23971.779297,23742.75,23905.599609,23905.599609
2014-05-16,24271.539063,25375.630859,23873.160156,24121.740234,24121.740234
2014-05-19,24340.320313,24448.470703,24107.990234,24363.050781,24363.050781
2014-05-20,24555.310547,24587.160156,24299.529297,24376.880859,24376.880859
2014-05-21,24404.480469,24419.539063,24156.470703,24298.019531,24298.019531
2014-05-22,24415.419922,24524.759766,24326.480469,24374.400391,24374.400391
2014-05-23,24535.140625,24745.859375,24470.779297,24693.349609,24693.349609
2014-05-26,24913.890625,25175.220703,24433.900391,24716.880859,24716.880859
2014-05-27,24748.099609,24777.310547,24422.330078,24549.509766,24549.509766
2014-05-28,24591.609375,24643.330078,24488.810547,24556.089844,24556.089844
2014-05-29,24523.130859,24528.199219,24206.5,24234.150391,24234.150391
2014-05-30,24300.990234,24353.589844,24163.619141,24217.339844,24217.339844
2014-06-02,24368.960938,24709.089844,24270.199219,24684.849609,24684.849609
2014-06-03,24729.220703,24892.060547,24626.970703,24858.589844,24858.589844
2014-06-04,24909.029297,24925.900391,24773.929688,24805.830078,24805.830078
2014-06-05,24828.380859,25044.060547,24644.880859,25019.509766,25019.509766
2014-06-06,25204.949219,25419.140625,25129.759766,25396.460938,25396.460938
2014-06-09,25543.599609,25644.769531,25496.839844,25580.210938,25580.210938
2014-06-10,25706.349609,25711.109375,25347.330078,25583.689453,25583.689453
2014-06-11,25650.619141,25735.869141,25365.650391,25473.890625,25473.890625
2014-06-12,25597.210938,25611.320313,25409.689453,25576.210938,25576.210938
2014-06-13,25677.050781,25688.310547,25171.609375,25228.169922,25228.169922
2014-06-16,25239.5,25268.410156,25063.929688,25190.480469,25190.480469
2014-06-17,25189.460938,25545.880859,25104.5,25521.189453,25521.189453
2014-06-18,25565.189453,25609.279297,25114.300781,25246.25,25246.25
2014-06-19,25327.089844,25425.849609,25069.660156,25201.800781,25201.800781
2014-06-20,25237.539063,25276.310547,25056.179688,25105.509766,25105.509766
2014-06-23,25108.089844,25197.5,24878.660156,25031.320313,25031.320313
2014-06-24,25115.830078,25414.689453,25115.830078,25368.900391,25368.900391
2014-06-25,25421.490234,25427.800781,25274.390625,25313.740234,25313.740234
2014-06-26,25217.689453,25309.330078,25021.230469,25062.669922,25062.669922
2014-06-27,25132.080078,25209.609375,25032.939453,25099.919922,25099.919922
2014-06-30,25179.550781,25460.960938,25179.550781,25413.779297,25413.779297
2014-07-01,25469.939453,25571.900391,25466.769531,25516.349609,25516.349609
2014-07-02,25660.570313,25864.529297,25660.160156,25841.210938,25841.210938
2014-07-03,25875.75,25999.080078,25793.699219,25823.75,25823.75
2014-07-04,25844.800781,25981.509766,25659.330078,25962.060547,25962.060547
2014-07-07,26039.669922,26123.550781,25992.730469,26100.080078,26100.080078
2014-07-08,26166.919922,26190.439453,25495.039063,25582.109375,25582.109375
2014-07-09,25615.279297,25683.970703,25364.769531,25444.810547,25444.810547
2014-07-10,25513.740234,25920.460938,25239.890625,25372.75,25372.75
2014-07-11,25488.859375,25548.330078,24978.330078,25024.349609,25024.349609
2014-07-14,25093.160156,25095.759766,24892,25006.980469,25006.980469
2014-07-15,25100.900391,25254.480469,25020.320313,25228.650391,25228.650391
2014-07-16,25322.169922,25602.779297,25246.75,25549.720703,25549.720703
2014-07-17,25540.919922,25613.029297,25494.460938,25561.160156,25561.160156
2014-07-18,25558.480469,25713.400391,25441.240234,25641.560547,25641.560547
2014-07-21,25776.539063,25861.150391,25677.710938,25715.169922,25715.169922
2014-07-22,25784.480469,26050.380859,25780.390625,26025.800781,26025.800781
2014-07-23,26130.259766,26188.640625,26000.400391,26147.330078,26147.330078
2014-07-24,26188.5,26292.660156,26077.699219,26271.849609,26271.849609
2014-07-25,26257.140625,26300.169922,26007.310547,26126.75,26126.75
2014-07-28,26173.470703,26181.830078,25900.25,25991.230469,25991.230469
2014-07-30,26005.140625,26113.480469,25850.039063,26087.419922,26087.419922
2014-07-31,26105.890625,26118.880859,25853.689453,25894.970703,25894.970703
2014-08-01,25753.919922,25862.679688,25459.130859,25480.839844,25480.839844
2014-08-04,25631.679688,25754.419922,25531.380859,25723.160156,25723.160156
2014-08-05,25817.839844,25928.320313,25562.359375,25908.009766,25908.009766
2014-08-06,25892.550781,25901.679688,25621.849609,25665.269531,25665.269531
2014-08-07,25668.710938,25778.050781,25526.050781,25589.009766,25589.009766
2014-08-08,25406.869141,25406.869141,25232.820313,25329.140625,25329.140625
2014-08-11,25476.869141,25553.439453,25437.050781,25519.240234,25519.240234
2014-08-12,25703.779297,25904.980469,25645.789063,25880.769531,25880.769531
2014-08-13,25861.470703,25972.619141,25791.789063,25918.949219,25918.949219
2014-08-14,25948.300781,26135,25945.349609,26103.230469,26103.230469
2014-08-18,26123.689453,26413.109375,26075.279297,26390.960938,26390.960938
2014-08-19,26482.560547,26530.669922,26387.839844,26420.669922,26420.669922
2014-08-20,26496.289063,26504.519531,26277.609375,26314.289063,26314.289063
2014-08-21,26322.660156,26464.800781,26262.519531,26360.109375,26360.109375
2014-08-22,26419.529297,26508.269531,26383.160156,26419.550781,26419.550781
2014-08-25,26490.310547,26630.740234,26401.640625,26437.019531,26437.019531
2014-08-26,26349.869141,26481.970703,26314.890625,26442.810547,26442.810547
2014-08-27,26553.240234,26599.119141,26492.5,26560.150391,26560.150391
2014-08-28,26620.179688,26674.380859,26573.689453,26638.109375,26638.109375
2014-09-01,26733.179688,26900.300781,26732.390625,26867.550781,26867.550781
2014-09-02,26888.210938,27082.849609,26886.220703,27019.390625,27019.390625
2014-09-03,27128.060547,27225.849609,27067.019531,27139.939453,27139.939453
2014-09-04,27164.949219,27169.119141,26972.390625,27085.929688,27085.929688
2014-09-05,27127.259766,27178.800781,26920.560547,27026.699219,27026.699219
2014-09-08,27145.119141,27354.990234,27144.560547,27319.849609,27319.849609
2014-09-09,27316.429688,27328.269531,27177.089844,27265.320313,27265.320313
2014-09-10,27230.939453,27251.439453,27018.109375,27057.410156,27057.410156
2014-09-11,27143.220703,27150.779297,26904.5,26995.869141,26995.869141
2014-09-12,27048.150391,27096.869141,26965.910156,27061.039063,27061.039063
2014-09-15,26998.070313,26998.070313,26790.910156,26816.560547,26816.560547
2014-09-16,26854.900391,26861.289063,26464.029297,26492.509766,26492.509766
2014-09-17,26627.210938,26682.640625,26511.710938,26631.289063,26631.289063
2014-09-18,26573.890625,27132.199219,26503.080078,27112.210938,27112.210938
2014-09-19,27139.390625,27247.169922,27047.679688,27090.419922,27090.419922
2014-09-22,27008.119141,27254.800781,26918.929688,27206.740234,27206.740234
2014-09-23,27244.980469,27256.869141,26744.070313,26775.689453,26775.689453
2014-09-24,26817.939453,26844.699219,26560,26744.689453,26744.689453
2014-09-25,26808.660156,26814.199219,26349.550781,26468.359375,26468.359375
2014-09-26,26429.300781,26721.029297,26220.490234,26626.320313,26626.320313
2014-09-29,26694.410156,26715.769531,26518.009766,26597.109375,26597.109375
2014-09-30,26610.710938,26851.330078,26481.310547,26630.509766,26630.509766
2014-10-01,26681.470703,26683.699219,26548.220703,26567.990234,26567.990234
2014-10-07,26487.509766,26570.380859,26250.240234,26271.970703,26271.970703
2014-10-08,26229.669922,26338.310547,26150.089844,26246.789063,26246.789063
2014-10-09,26394.369141,26688.699219,26394.210938,26637.279297,26637.279297
2014-10-10,26551.740234,26555.919922,26261.609375,26297.380859,26297.380859
2014-10-13,26275.070313,26443.160156,26092.689453,26384.070313,26384.070313
2014-10-14,26537.419922,26550.789063,26212.009766,26349.330078,26349.330078
2014-10-15,null,null,null,null,null
2014-10-16,26260.349609,26462.080078,25933.980469,25999.339844,25999.339844
2014-10-17,25950,26248.539063,25910.769531,26108.529297,26108.529297
2014-10-20,26434.160156,26517.900391,26368.939453,26429.849609,26429.849609
2014-10-21,26552.449219,26615.410156,26407,26575.650391,26575.650391
2014-10-22,26782.570313,26818.330078,26712.210938,26787.230469,26787.230469
2014-10-27,26959.570313,26994.960938,26726.839844,26752.900391,26752.900391
2014-10-28,26788.730469,26907.140625,26764.150391,26880.820313,26880.820313
2014-10-29,27017.439453,27126.300781,26971.160156,27098.169922,27098.169922
2014-10-30,27098.939453,27390.599609,27088.650391,27346.330078,27346.330078
2014-10-31,27439.060547,27894.320313,27438.279297,27865.830078,27865.830078
2014-11-03,27943.039063,27969.820313,27785.400391,27860.380859,27860.380859
2014-11-05,27907.189453,28010.390625,27857.650391,27915.880859,27915.880859
2014-11-07,27902.710938,27980.929688,27739.560547,27868.630859,27868.630859
2014-11-10,27919.449219,28027.960938,27764.75,27874.730469,27874.730469
2014-11-11,27911.25,27996.919922,27790.400391,27910.060547,27910.060547
2014-11-12,27958.640625,28126.480469,27958.640625,28008.900391,28008.900391
2014-11-13,28048.560547,28098.740234,27822.699219,27940.640625,27940.640625
2014-11-14,27949.539063,28093.230469,27912.900391,28046.660156,28046.660156
2014-11-17,28018.679688,28205.710938,27921.339844,28177.880859,28177.880859
2014-11-18,28209.029297,28282.849609,28119.949219,28163.289063,28163.289063
2014-11-19,28193.900391,28294.009766,27963.509766,28032.849609,28032.849609
2014-11-20,28100.839844,28118.529297,27915.230469,28067.560547,28067.560547
2014-11-21,28100.099609,28360.660156,28038.400391,28334.630859,28334.630859
2014-11-24,28413.009766,28541.960938,28394.480469,28499.539063,28499.539063
2014-11-25,28520.759766,28541.220703,28217.5,28338.050781,28338.050781
2014-11-26,28321.580078,28470.150391,28261.310547,28386.189453,28386.189453
2014-11-27,28397.800781,28498.300781,28307.580078,28438.910156,28438.910156
2014-11-28,28490.710938,28822.369141,28483.990234,28693.990234,28693.990234
2014-12-01,28748.220703,28809.640625,28538.439453,28559.619141,28559.619141
2014-12-02,28522.460938,28576.390625,28386.460938,28444.009766,28444.009766
2014-12-03,28472.320313,28504.650391,28370.730469,28442.710938,28442.710938
2014-12-04,28616.929688,28808.779297,28448.949219,28562.820313,28562.820313
2014-12-05,28604.5,28651.75,28409.050781,28458.099609,28458.099609
2014-12-08,28433,28494.849609,28097.119141,28119.400391,28119.400391
2014-12-09,28134.220703,28157.529297,27763.820313,27797.009766,27797.009766
2014-12-10,27711.960938,27905.25,27710.029297,27831.099609,27831.099609
2014-12-11,27796.339844,27796.339844,27539.470703,27602.009766,27602.009766
2014-12-12,27598.960938,27692.320313,27320.050781,27350.679688,27350.679688
2014-12-15,27136.279297,27392.179688,27105.039063,27319.560547,27319.560547
2014-12-16,27181.179688,27199.369141,26736.230469,26781.439453,26781.439453
2014-12-17,26724.009766,26871.910156,26469.419922,26710.130859,26710.130859
2014-12-18,27053.859375,27180.919922,26900.570313,27126.570313,27126.570313
2014-12-19,27292.550781,27497.119141,27292.140625,27371.839844,27371.839844
2014-12-22,27479.869141,27725.269531,27382.320313,27701.789063,27701.789063
2014-12-23,27733.119141,27851.099609,27475.130859,27506.460938,27506.460938
2014-12-24,27530.259766,27571.25,27146.519531,27208.609375,27208.609375
2014-12-26,null,null,null,null,null
2014-12-29,null,null,null,null,null
2014-12-30,27478.300781,27478.300781,27312.289063,27403.539063,27403.539063
2014-12-31,27358.300781,27527.240234,27346,27499.419922,27499.419922
2015-01-01,null,null,null,null,null
2015-01-02,27521.279297,27937.470703,27519.259766,27887.900391,27887.900391
2015-01-05,27978.429688,28064.490234,27786.849609,27842.320313,27842.320313
2015-01-06,27694.230469,27698.929688,26937.060547,26987.460938,26987.460938
2015-01-07,26983.429688,27051.599609,26776.119141,26908.820313,26908.820313
2015-01-08,27178.769531,27316.410156,27101.939453,27274.710938,27274.710938
2015-01-09,27404.189453,27507.669922,27119.630859,27458.380859,27458.380859
2015-01-12,27523.859375,27620.660156,27323.740234,27585.269531,27585.269531
2015-01-13,27611.560547,27670.189453,27324.580078,27425.730469,27425.730469
2015-01-14,27432.140625,27512.800781,27203.25,27346.820313,27346.820313
2015-01-15,27831.160156,28194.609375,27703.699219,28075.550781,28075.550781
2015-01-16,28056.609375,28176.099609,27945.310547,28121.890625,28121.890625
2015-01-19,28249.839844,28334.060547,28197.359375,28262.009766,28262.009766
2015-01-20,28324.849609,28829.289063,28324.849609,28784.669922,28784.669922
2015-01-21,28843.089844,28958.099609,28792.570313,28888.859375,28888.859375
2015-01-22,28957.789063,29060.410156,28892.230469,29006.019531,29006.019531
2015-01-23,29189.449219,29408.730469,29165.560547,29278.839844,29278.839844
2015-01-27,29451.650391,29618.589844,29286.089844,29571.039063,29571.039063
2015-01-28,29565.720703,29786.320313,29417.669922,29559.179688,29559.179688
2015-01-29,29516.490234,29740.630859,29378.300781,29681.769531,29681.769531
2015-01-30,29801.599609,29844.160156,29070.480469,29182.949219,29182.949219
2015-02-02,29143.630859,29268.130859,28958.519531,29122.269531,29122.269531
2015-02-03,29217.400391,29253.060547,28900.410156,29000.140625,29000.140625
2015-02-04,29129.849609,29133.619141,28824.679688,28883.109375,28883.109375
2015-02-05,28912.380859,29277.830078,28753.289063,28850.970703,28850.970703
2015-02-06,28892.210938,28922.849609,28647.140625,28717.910156,28717.910156
2015-02-09,28566.5,28566.5,28183.320313,28227.390625,28227.390625
2015-02-10,28122.480469,28633.720703,28044.490234,28355.619141,28355.619141
2015-02-11,28450.259766,28618.910156,28424.390625,28533.970703,28533.970703
2015-02-12,28650.25,28838.519531,28406.25,28805.099609,28805.099609
2015-02-13,28888.990234,29154.669922,28835.699219,29094.929688,29094.929688
2015-02-16,29170.769531,29325.349609,29083.400391,29135.880859,29135.880859
2015-02-18,29136.070313,29411.320313,29126.910156,29320.259766,29320.259766
2015-02-19,29434.910156,29522.859375,29108.150391,29462.269531,29462.269531
2015-02-20,29446.210938,29462.089844,29178.259766,29231.410156,29231.410156
2015-02-23,29316.580078,29362.960938,28913.160156,28975.109375,28975.109375
2015-02-24,29016.550781,29130.669922,28875.939453,29004.660156,29004.660156
2015-02-25,29115.320313,29269.830078,28967.609375,29007.990234,29007.990234
2015-02-26,29051.900391,29069.130859,28693.820313,28746.650391,28746.650391
2015-02-27,28865.119141,29254.019531,28837.060547,29220.119141,29220.119141
2015-02-28,null,null,null,null,null
2015-03-02,29533.419922,29576.320313,29259.769531,29459.140625,29459.140625
2015-03-03,29500.189453,29636.859375,29364.869141,29593.730469,29593.730469
2015-03-04,29937.269531,30024.740234,29289.050781,29380.730469,29380.730469
2015-03-05,29436.769531,29518.320313,29162.470703,29448.949219,29448.949219
2015-03-09,29316.539063,29321.060547,28799.759766,28844.779297,28844.779297
2015-03-10,28924.060547,28949.109375,28584.490234,28709.869141,28709.869141
2015-03-11,28725.75,28843.230469,28608.179688,28659.169922,28659.169922
2015-03-12,28798.609375,28971.009766,28772.710938,28930.410156,28930.410156
2015-03-13,29134.929688,29183.759766,28448.480469,28503.300781,28503.300781
2015-03-16,28546.310547,28581.820313,28384.089844,28437.710938,28437.710938
2015-03-17,28595,28784.349609,28435.449219,28736.380859,28736.380859
2015-03-18,28766.869141,28806.970703,28546.759766,28622.119141,28622.119141
2015-03-19,28805.220703,28978.740234,28411.699219,28469.669922,28469.669922
2015-03-20,28465.439453,28484.359375,28209.660156,28261.080078,28261.080078
2015-03-23,28317.289063,28385.140625,28163.900391,28192.019531,28192.019531
2015-03-24,28209.330078,28455.320313,28130.089844,28161.720703,28161.720703
2015-03-25,28216.089844,28249.599609,28031.419922,28111.830078,28111.830078
2015-03-26,27937.619141,27997.140625,27384.869141,27457.580078,27457.580078
2015-03-27,27649.779297,27694.410156,27248.449219,27458.640625,27458.640625
2015-03-30,27655.789063,28017.970703,27624.759766,27975.859375,27975.859375
2015-03-31,28069.849609,28180.640625,27868.210938,27957.490234,27957.490234
2015-04-01,27954.859375,28298.339844,27889.019531,28260.140625,28260.140625
2015-04-06,28351.939453,28530.810547,28221.990234,28504.460938,28504.460938
2015-04-07,28582.330078,28641.080078,28274.359375,28516.589844,28516.589844
2015-04-08,28601.490234,28763.060547,28566.609375,28707.75,28707.75
2015-04-09,28858.419922,28906.710938,28622.439453,28885.210938,28885.210938
2015-04-10,28889.269531,28907.810547,28756.75,28879.380859,28879.380859
2015-04-13,28955.130859,29072.509766,28843.939453,29044.439453,29044.439453
2015-04-15,29087.25,29094.609375,28721.630859,28799.689453,28799.689453
2015-04-16,28876.230469,28876.230469,28497.699219,28666.039063,28666.039063
2015-04-17,28682.970703,28696.189453,28403.759766,28442.099609,28442.099609
2015-04-20,28525.650391,28539.460938,27802.369141,27886.210938,27886.210938
2015-04-21,27860.509766,27976.929688,27598.210938,27676.039063,27676.039063
2015-04-22,27756.679688,27947.259766,27385.480469,27890.130859,27890.130859
2015-04-23,27977.269531,28087.779297,27621.179688,27735.019531,27735.019531
2015-04-24,27804.580078,27829.109375,27344.699219,27437.939453,27437.939453
2015-04-27,27565.490234,27567.279297,27141.550781,27176.990234,27176.990234
2015-04-28,27215.609375,27482.140625,27073.25,27396.380859,27396.380859
2015-04-29,27395.710938,27438.960938,27176.539063,27225.929688,27225.929688
2015-04-30,27242.050781,27242.050781,26897.539063,27011.310547,27011.310547
2015-05-04,27204.630859,27537.849609,27159.449219,27490.589844,27490.589844
2015-05-05,27561.320313,27603.710938,27338.230469,27440.140625,27440.140625
2015-05-06,27473.359375,27501.150391,26677.640625,26717.369141,26717.369141
2015-05-07,26721.339844,26850.369141,26423.990234,26599.109375,26599.109375
2015-05-08,26814.380859,27196.279297,26814.380859,27105.390625,27105.390625
2015-05-11,27249.419922,27544.240234,27231.279297,27507.300781,27507.300781
2015-05-12,27502.910156,27502.910156,26837.390625,26877.480469,26877.480469
2015-05-13,27023.710938,27299.800781,26750.009766,27251.099609,27251.099609
2015-05-14,27290.169922,27293.990234,26948.619141,27206.060547,27206.060547
2015-05-15,27233.900391,27379.570313,27159.759766,27324,27324
2015-05-18,27416.970703,27725.970703,27370.279297,27687.300781,27687.300781
2015-05-19,27663.080078,27872.230469,27574.070313,27645.529297,27645.529297
2015-05-20,27749.300781,27903.009766,27743.990234,27837.210938,27837.210938
2015-05-21,27885.359375,27911.439453,27712.730469,27809.349609,27809.349609
2015-05-22,27849.539063,28071.160156,27828.609375,27957.5,27957.5
2015-05-25,27893.25,27903.289063,27614.320313,27643.880859,27643.880859
2015-05-26,27633.660156,27675.939453,27473.539063,27531.410156,27531.410156
2015-05-27,27447.400391,27595.800781,27363.720703,27564.660156,27564.660156
2015-05-28,27619.310547,27666.369141,27354.349609,27506.710938,27506.710938
2015-05-29,27553.029297,27888.320313,27467.230469,27828.439453,27828.439453
2015-06-01,27770.789063,27959.429688,27737.580078,27848.990234,27848.990234
2015-06-02,27890.730469,27902.529297,27146.679688,27188.380859,27188.380859
2015-06-03,27230.679688,27276.220703,26698.259766,26837.199219,26837.199219
2015-06-04,26940.640625,26948.839844,26551.970703,26813.419922,26813.419922
2015-06-05,26819.820313,27014.419922,26718.439453,26768.490234,26768.490234
2015-06-08,26814.310547,26827.060547,26472.869141,26523.089844,26523.089844
2015-06-09,26510.289063,26604.650391,26438.320313,26481.25,26481.25
2015-06-10,26517.320313,26934.740234,26493.289063,26840.5,26840.5
2015-06-11,26959.980469,27000.140625,26348.929688,26370.980469,26370.980469
2015-06-12,26340.320313,26489.580078,26307.070313,26425.300781,26425.300781
2015-06-15,26498.669922,26728.599609,26307.839844,26586.550781,26586.550781
2015-06-16,26586.859375,26731.349609,26379.929688,26686.509766,26686.509766
2015-06-17,26815.410156,26983.480469,26728.890625,26832.660156,26832.660156
2015-06-18,26916.990234,27175.390625,26910.259766,27115.830078,27115.830078
2015-06-19,27207.759766,27404.599609,27202.380859,27316.169922,27316.169922
2015-06-22,27427.189453,27782.310547,27417.029297,27730.210938,27730.210938
2015-06-23,27760.109375,27882.660156,27666.589844,27804.369141,27804.369141
2015-06-24,27852.320313,27948.240234,27647.289063,27729.669922,27729.669922
2015-06-25,27660.220703,27968.75,27635.759766,27895.970703,27895.970703
2015-06-26,27880.720703,27921.859375,27675.160156,27811.839844,27811.839844
2015-06-29,27451.070313,27695.320313,27209.189453,27645.150391,27645.150391
2015-06-30,27627.390625,27814.529297,27570.949219,27780.830078,27780.830078
2015-07-01,27823.650391,28099.25,27799.910156,28020.869141,28020.869141
2015-07-02,28100.380859,28115.960938,27906.349609,27945.800781,27945.800781
2015-07-03,27973.119141,28135.429688,27897.449219,28092.789063,28092.789063
2015-07-06,27857.199219,28235.310547,27774.800781,28208.759766,28208.759766
2015-07-07,28220.109375,28335.230469,28084.359375,28171.689453,28171.689453
2015-07-08,28031.449219,28031.449219,27635.720703,27687.720703,27687.720703
2015-07-09,27681.490234,27798.130859,27540.599609,27573.660156,27573.660156
2015-07-10,27705.359375,27729.460938,27530.900391,27661.400391,27661.400391
2015-07-13,27739.320313,28005.169922,27635.060547,27961.189453,27961.189453
2015-07-14,27986.919922,28018.589844,27853.960938,27932.900391,27932.900391
2015-07-15,28022.140625,28218.369141,27986.480469,28198.289063,28198.289063
2015-07-16,28259.699219,28478.429688,28245.810547,28446.119141,28446.119141
2015-07-17,28480.919922,28576.320313,28417.460938,28463.310547,28463.310547
2015-07-20,28544.279297,28549.130859,28319.830078,28420.119141,28420.119141
2015-07-21,28381.820313,28518.060547,28138.300781,28182.140625,28182.140625
