"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ONGC","31-Dec-2018","31-Jan-2019","CE","182.5","0","0","0","11.7","0","0.1","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","31-Jan-2019","CE","185","0","0","0","11.05","0","0.05","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","31-Jan-2019","CE","187.5","0","0","0","10.45","0","0.05","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","31-Jan-2019","CE","190","0.2","0.2","0.2","0.2","0.2","0.2","1","7.13",".01","7500","0","149.9"
"ONGC","31-Dec-2018","31-Jan-2019","CE","192.5","0","0","0","9.3","0","0.05","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","31-Jan-2019","CE","195","0","0","0","8.75","0","0.05","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","31-Jan-2019","CE","197.5","0","0","0","8.25","0","0","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","31-Jan-2019","CE","200","0.1","0.1","0.1","0.1","0.1","0.1","1","7.5","0","3750","3750","149.9"
"ONGC","31-Dec-2018","31-Jan-2019","CE","202.5","0","0","0","7.35","0","0","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","31-Jan-2019","CE","115","0","0","0","46.25","0","35.65","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","112.5","0","0","0","31.7","0","38.8","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","115","0","0","0","29.65","0","36.35","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","117.5","0","0","0","27.6","0","33.95","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","120","0","0","0","25.65","0","31.5","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","122.5","0","0","0","23.8","0","29.15","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","125","0","0","0","22","0","26.8","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","127.5","0","0","0","20.3","0","24.5","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","130","0","0","0","18.7","0","22.3","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","132.5","0","0","0","17.15","0","20.15","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","135","0","0","0","15.7","0","18.1","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","137.5","0","0","0","14.3","0","16.1","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","140","0","0","0","13.05","0","14.25","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","142.5","0","0","0","11.85","0","12.5","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","145","0","0","0","10.75","0","10.9","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","147.5","0","0","0","9.7","0","9.45","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","150","0","0","0","8.75","0","8.1","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","152.5","0","0","0","7.9","0","6.9","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","155","0","0","0","7.1","0","5.85","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","157.5","0","0","0","6.35","0","4.9","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","160","0","0","0","5.7","0","4.1","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","162.5","0","0","0","5.05","0","3.35","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","165","0","0","0","4.5","0","2.8","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","167.5","0","0","0","4","0","2.25","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","170","0","0","0","3.55","0","1.85","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","172.5","0","0","0","3.15","0","1.45","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","175","0","0","0","2.8","0","1.15","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","177.5","0","0","0","2.45","0","0.95","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","180","0","0","0","2.2","0","0.75","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","182.5","0","0","0","1.9","0","0.6","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","185","0","0","0","1.7","0","0.45","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","187.5","0","0","0","1.5","0","0.35","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Feb-2019","CE","190","0","0","0","1.3","0","0.25","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","115","0","0","0","37.15","0","37.15","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","190","0","0","0","1.05","0","0.75","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","125","0","0","0","28.15","0","27.95","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","130","0","0","0","23.95","0","23.65","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","135","0","0","0","20.1","0","19.65","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","140","0","0","0","16.55","0","16.05","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","145","0","0","0","13.45","0","12.85","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","150","0","0","0","10.75","0","10.1","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","155","0","0","0","8.45","0","7.75","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","160","0","0","0","6.55","0","5.85","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","165","0","0","0","5","0","4.35","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","170","0","0","0","3.75","0","3.15","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","175","0","0","0","2.75","0","2.25","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","180","0","0","0","2.05","0","1.6","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","185","0","0","0","1.45","0","1.1","0","0","0","0","0","149.9"
"ONGC","31-Dec-2018","28-Mar-2019","CE","120","0","0","0","32.55","0","32.45","0","0","0","0","0","149.9"
